timestamp,gender,age,enrolled_college,region,work_hours_week,personal_income,household_income,Are you or your family eligible for SNAP benefits or any governmental assistance program?,education_level,gpa_range,physical_activity_freq,dietary_style,food_thoughts_daily,fies_q1,fies_q2,fies_q3,fies_q4,fies_q5,fies_q6,fies_q7,fies_q8,rs_q1,rs_q2,rs_q3,rs_q4,rs_q5,rs_q6,smm_q1,smm_q2,smm_q3,smm_q4,smm_q5,smm_q6,smm_q7,smm_q8,pss_q1,pss_q2,pss_q3,pss_q4,pss_q5,pss_q6,pss_q7,pss_q8,pss_q9,pss_q10,k10_q1,k10_q2,k10_q3,k10_q4,k10_q5,k10_q6,exercise_days_week,breakfast_freq,whole_grains_freq,dairy_freq,caffeine_freq,fruits_freq,nuts_freq,rice_pasta_freq,meat_freq,leafy_veg_freq,beans_freq,fish_freq,fast_food_freq,multivitamin_freq,fish_oil_freq,fies_score,fies_level,resilience_score,RS_level,smm_score,smm_level,k10_score,k10_level
2022-10-12 01:48:15.620,Female,22-29,Yes,North America/Central America,21 to 30 hours,"$10,000 to $19,999","Less than $10,000",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,4 times,I don’t follow a specific diet,8-11,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,Fairly often,Very often,Very often,Almost never,Sometimes,Very often,Sometimes,Almost never,Almost never,Very often,3.0,3.0,5.0,4.0,4.0,3.0,3 times,3 times,1 time,5 times or more,5 times or more,3 times,Never,3 times,2 times,4 times,2 times,1.0,2.0,0.0,0.0,6.0,Very low food security,10.0,Low resilience,6.0,Likely to have a debilitating effect,22.0,Severe psychological distress
2022-10-12 03:52:07.463,Female,18-22,No,North America/Central America,21 to 30 hours,"4,999 to $9,999","$40,000 to $49,999",Yes,High School,3.7-4.0,1 time,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,Sometimes,Sometimes,2.0,2.0,2.0,2.0,2.0,2.0,1 time,6 or 7 times,5 times or more,3 times,3 times,5 times or more,3 times,5 times or more,4 times,5 times or more,5 times or more,1.0,1.0,4.0,0.0,0.0,High food security,21.0,Normal resilience,14.0,Likely to have a moderate effect,12.0,Moderate psychological distress
2022-10-12 07:42:54.724,Female,18-22,Yes,North America/Central America,I work seasonally,"4,999 to $9,999","$50,000 to $59,999",No,High School,3.4-3.69,2 times,I don’t follow a specific diet,4-7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,Fairly often,Very often,Very often,Sometimes,Sometimes,Fairly often,Sometimes,Sometimes,Sometimes,Fairly often,3.0,3.0,3.0,2.0,3.0,2.0,2 times,Never,2 times,3 times,2 times,5 times or more,Never,3 times,5 times or more,5 times or more,3 times,1.0,4.0,0.0,1.0,6.0,Very low food security,17.0,Normal resilience,16.0,Likely to have a moderate effect,16.0,Moderate psychological distress
2022-10-12 09:02:49.978,Male,40-49,Yes,North America/Central America,31-40 hours,"$1 to $4,999","$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,2 times,Western Diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,Sometimes,Sometimes,Fairly often,Fairly Often,Sometimes,Sometimes,Almost never,Sometimes,Never,Sometimes,4.0,2.0,3.0,2.0,3.0,2.0,1 time,6 or 7 times,5 times or more,3 times,5 times or more,4 times,4 times,4 times,5 times or more,5 times or more,5 times or more,1.0,0.0,0.0,0.0,0.0,High food security,23.0,High resilience,20.0,Likely to have a moderate effect,16.0,Moderate psychological distress
2022-10-12 10:12:05.241,Male,18-22,Yes,North America/Central America,Not applicable,0,"$60,000 to $69,999",No,High School,3.7-4.0,4 times,Western Diet,0-3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,3.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,Fairly often,Fairly often,Fairly often,Sometimes,Sometimes,Fairly often,Sometimes,Sometimes,Fairly Often,Fairly often,4.0,4.0,4.0,3.0,4.0,2.8990066225165565,4 times,1 time,Never,1 time,4 times,Never,Never,5 times or more,5 times or more,2 times,2 times,0.0,3.0,4.0,0.0,2.0,Low food security,23.0,High resilience,11.0,Likely to have a moderate effect,21.899006622516556,Severe psychological distress
2022-10-12 14:32:42.962,Female,22-29,No,North America/Central America,Not applicable,"$75,000 to 99,999","$250,000 or more",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,4 times,Vegetarian,4-7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,Fairly often,Sometimes,Fairly often,Very often,Very often,Never,Sometimes,Very often,Very Often,Almost never,4.0,2.864229765013055,2.0,2.776141384388807,3.0,2.8990066225165565,3 times,4 times,3 times,3 times,5 times or more,5 times or more,1 time,2 times,Never,5 times or more,2 times,2.0,3.0,0.0,0.0,0.0,High food security,22.0,High resilience,4.0,Likely to have a debilitating effect,17.539377771918417,Out of range
2022-10-12 15:31:48.376,Female,18-22,Yes,North America/Central America,11-20 hours,"$1 to $4,999","$100,000 to $149,999",Not sure,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,4 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Sometimes,Almost never,Fairly often,Fairly Often,Fairly Often,Almost never,Fairly Often,Fairly Often,Almost never,Almost never,2.0,2.864229765013055,2.0,2.776141384388807,2.0,2.8990066225165565,5 times,6 or 7 times,3 times,5 times or more,5 times or more,4 times,2 times,4 times,5 times or more,4 times,3 times,2.0,1.0,0.0,0.0,0.0,High food security,22.0,High resilience,24.0,Likely to have an enhancing effect,14.539377771918417,Moderate psychological distress
2022-10-12 15:54:39.303,Female,18-22,Yes,North America/Central America,11-20 hours,"$10,000 to $19,999","$10,000 to $19,999",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,2 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,Very often,Very often,Very often,Very often,Sometimes,Fairly often,Very often,Sometimes,Very Often,Very often,4.0,2.0,4.0,2.0,4.0,3.0,2 times,6 or 7 times,3 times,5 times or more,5 times or more,5 times or more,Never,3 times,5 times or more,1 time,1 time,3.0,2.0,1.0,0.0,0.0,High food security,9.0,Low resilience,23.0,Likely to have an enhancing effect,19.0,Severe psychological distress
2022-10-12 18:11:09.798,Female,40-49,No,North America/Central America,Not applicable,"$100,000 or greater","$250,000 or more",No,"Master's Degree (MS, MBA, MPH, etc.)",3.0-3.39,6-7 times,Western Diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Sometimes,Fairly Often,Fairly Often,Almost never,Sometimes,2.0,2.864229765013055,3.2310838445807772,2.0,2.0,2.8990066225165565,6-7 times,5 times,3 times,3 times,5 times or more,4 times,3 times,3 times,5 times or more,4 times,2 times,2.0,2.0,0.0,0.0,0.0,High food security,25.0,High resilience,8.0,Likely to have a debilitating effect,14.99432023211039,Moderate psychological distress
2022-10-12 18:31:23.806,Female,22-29,No,North America/Central America,More than 40 hours,"30,000 to 49,999","$40,000 to $49,999",No,"Master's Degree (MS, MBA, MPH, etc.)",Not applicable,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Sometimes,Almost never,Fairly often,Fairly Often,Sometimes,Sometimes,Fairly Often,Sometimes,Almost never,Almost never,4.0,2.0,3.0,2.0,2.0,2.8990066225165565,3 times,5 times,5 times or more,4 times,2 times,4 times,2 times,3 times,4 times,2 times,2 times,1.0,1.0,0.0,0.0,0.0,High food security,21.0,Normal resilience,7.0,Likely to have a debilitating effect,15.899006622516556,Moderate psychological distress
2022-10-12 21:01:42.736,Female,22-29,Yes,North America/Central America,21 to 30 hours,"$10,000 to $19,999","$80,000 to $89,999",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,6-7 times,I don’t follow a specific diet,12+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,Sometimes,Sometimes,Very often,Sometimes,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Almost never,4.0,4.0,3.0,3.0,4.0,5.0,6-7 times,6 or 7 times,1 time,Never,1 time,5 times or more,2 times,2 times,3 times,2 times,2 times,1.0,1.0,0.0,0.0,0.0,High food security,13.0,Low resilience,14.0,Likely to have a moderate effect,23.0,Severe psychological distress
2022-10-12 21:03:28.478,Female,Unknown,Yes,Middle East/North Africa,I work seasonally,"$1 to $4,999","$50,000 to $59,999",No,High School,Not applicable,4 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,Fairly often,Fairly often,Very often,Sometimes,Sometimes,Fairly often,Fairly Often,Sometimes,Fairly Often,Fairly often,5.0,3.0,4.0,3.0,3.0,3.0,2 times,1 time,5 times or more,5 times or more,5 times or more,1 time,Never,4 times,5 times or more,4 times,4 times,0.0,2.0,4.0,0.0,1.0,High food security,20.0,Normal resilience,14.0,Likely to have a moderate effect,21.0,Severe psychological distress
2022-10-13 00:16:33.858,Male,30-39,No,North America/Central America,More than 40 hours,"$75,000 to 99,999","$150,000 to $249,999",No,"Doctoral Degree (PhD, MD, JD, etc.)",Not applicable,5 times,I don’t follow a specific diet,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,Almost never,Fairly often,Very often,Sometimes,Sometimes,Very often,Almost never,Never,Sometimes,Very often,3.0,2.0,4.0,2.0,5.0,3.0,3 times,Never,3 times,4 times,5 times or more,5 times or more,5 times or more,1 time,4 times,5 times or more,3 times,2.0,0.0,0.0,0.0,0.0,High food security,14.0,Normal resilience,15.0,Likely to have a moderate effect,19.0,Severe psychological distress
2022-10-13 10:45:41.716,Female,18-22,Yes,North America/Central America,11-20 hours,"$1 to $4,999","$150,000 to $249,999",No,High School,3.7-4.0,1 time,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,0.0,3.0,1.0,Fairly often,Sometimes,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,3.0,3.0,2.0,3.0,4.0,4.0,1 time,1 time,1 time,3 times,4 times,2 times,Never,2 times,2 times,2 times,2 times,1.0,2.0,0.0,0.0,0.0,High food security,23.0,High resilience,15.0,Likely to have a moderate effect,19.0,Severe psychological distress
2022-10-13 10:55:42.420,Female,18-22,Yes,North America/Central America,31-40 hours,"$10,000 to $19,999","$80,000 to $89,999",Yes,"2 or 4 Years of College Degree (AA, BA, BS)",2.3-2.69,1 time,I don’t follow a specific diet,4-7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very often,Very often,Very often,Almost never,Sometimes,Very often,Almost never,Almost never,Very Often,Fairly often,4.0,4.0,3.0,4.0,5.0,5.0,,2 times,1 time,4 times,1 time,4 times,Never,3 times,3 times,1 time,Never,1.0,1.0,0.0,0.0,1.0,High food security,7.0,Low resilience,2.0,Likely to have a debilitating effect,25.0,Severe psychological distress
2023-02-02 13:20:37.013,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$250,000 or more",No,High School,2.3-2.69,4 times,Western Diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,Sometimes,Sometimes,Sometimes,Very often,Sometimes,Almost never,Fairly Often,Sometimes,Sometimes,Almost never,3.0,2.0,3.2310838445807772,2.0,3.1576200417536535,2.8990066225165565,3 times,4 times,2 times,2 times,4 times,3 times,3 times,4 times,3 times,4 times,2 times,3.0,2.0,0.0,0.0,0.0,High food security,19.0,Normal resilience,18.0,Likely to have a moderate effect,16.287710508850985,Moderate psychological distress
2023-02-02 13:22:45.568,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$10,000 to $19,999",Yes,High School,3.4-3.69,2 times,Western Diet,4-7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,1.0,Sometimes,Sometimes,Very often,Fairly Often,Fairly Often,Sometimes,Fairly Often,Very often,Fairly Often,Sometimes,4.0,3.0,3.0,2.0,3.0,3.0,1 time,6 or 7 times,4 times,3 times,5 times or more,3 times,Never,5 times or more,5 times or more,3 times,2 times,3.0,2.0,0.0,0.0,4.0,Low food security,21.0,Normal resilience,11.0,Likely to have a moderate effect,18.0,Severe psychological distress
2023-02-02 13:23:18.187,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$100,000 to $149,999",No,High School,3.4-3.69,6-7 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,Almost never,Sometimes,Fairly often,Fairly Often,Sometimes,Never,Fairly Often,Fairly Often,Almost never,Never,2.0,2.864229765013055,2.0,2.776141384388807,3.1576200417536535,2.8990066225165565,6-7 times,1 time,5 times or more,5 times or more,Never,2 times,5 times or more,5 times or more,Never,5 times or more,3 times,0.0,0.0,0.0,0.0,0.0,High food security,24.0,High resilience,20.0,Likely to have a moderate effect,15.69699781367207,Moderate psychological distress
2023-02-02 13:27:16.564,Male,18-22,Yes,North America/Central America,11-20 hours,"$10,000 to $19,999","$40,000 to $49,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,6-7 times,Western Diet,4-7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,0.0,4.0,2.0,3.0,Almost never,Almost never,Sometimes,Fairly Often,Fairly Often,Almost never,Fairly Often,Fairly Often,Almost never,Sometimes,2.0,2.0,3.0,3.0,3.0,2.0,5 times,2 times,5 times or more,2 times,Never,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,4.0,0.0,4.0,2.0,8.0,Very low food security,29.0,High resilience,23.0,Likely to have an enhancing effect,15.0,Moderate psychological distress
2023-02-02 13:28:40.114,Female,18-22,Yes,North America/Central America,11-20 hours,"$1 to $4,999","$150,000 to $249,999",No,High School,3.7-4.0,4 times,pescatarian,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,1.788888888888889,2.2987974098057355,1.1962962962962962,2.07321594068582,1.7912801484230056,1.1114206128133706,1.7184014869888475,1.75417439703154,,,,,,,,,,,3.2295719844357977,2.864229765013055,3.2310838445807772,3.0,3.0,3.0,4 times,4 times,1 time,2 times,5 times or more,2 times,2 times,3 times,Never,2 times,2 times,2.0,2.0,2.0,0.0,0.0,High food security,15.0,Normal resilience,13.732475180933505,Likely to have a moderate effect,18.32488559402963,Severe psychological distress
2023-02-02 14:01:09.604,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$90,000 to $99,999",Yes,High School,3.7-4.0,3 times,Western Diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fairly often,Fairly often,Fairly often,Sometimes,Almost never,Sometimes,Sometimes,Almost never,Fairly Often,Fairly often,4.0,2.0,4.0,2.0,3.0,2.0,3 times,4 times,3 times,5 times or more,5 times or more,4 times,3 times,4 times,5 times or more,3 times,3 times,0.0,2.0,0.0,0.0,0.0,High food security,18.0,Normal resilience,8.0,Likely to have a debilitating effect,17.0,Moderate psychological distress
2023-02-02 14:25:29.385,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$100,000 to $149,999",No,High School,3.7-4.0,6-7 times,I don’t follow a specific diet,4-7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Sometimes,Sometimes,Sometimes,Very often,Fairly Often,Almost never,Fairly Often,Fairly Often,Almost never,Almost never,3.0,2.864229765013055,4.0,2.776141384388807,3.0,2.8990066225165565,5 times,6 or 7 times,1 time,5 times or more,5 times or more,4 times,2 times,2 times,5 times or more,3 times,Never,1.0,1.0,0.0,0.0,6.0,Very low food security,22.0,High resilience,3.0,Likely to have a debilitating effect,18.539377771918417,Severe psychological distress
2023-02-02 14:39:40.552,Female,18-22,No,Europe,Not applicable,0,"$20,000 to $29,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",Not applicable,,I don’t follow a specific diet,0-3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,4.0,2.0,4.0,0.0,4.0,0.0,Very often,Very often,Very often,Almost never,Almost never,Very often,Almost never,Never,Very Often,Very often,5.0,5.0,5.0,5.0,5.0,5.0,,3 times,2 times,5 times or more,5 times or more,1 time,Never,4 times,1 time,2 times,3 times,3.0,2.0,0.0,0.0,7.0,Very low food security,10.0,Low resilience,15.0,Likely to have a moderate effect,30.0,Severe psychological distress
2023-02-02 14:42:53.123,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,5 times,Western Diet,8-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,Fairly often,Very often,Fairly often,Sometimes,Fairly Often,Fairly often,Sometimes,Fairly Often,Fairly Often,Very often,4.0,4.0,3.0,3.0,4.0,2.8990066225165565,4 times,6 or 7 times,2 times,4 times,5 times or more,4 times,3 times,3 times,4 times,3 times,Never,0.0,2.0,0.0,0.0,1.0,High food security,12.0,Low resilience,15.0,Likely to have a moderate effect,20.899006622516556,Severe psychological distress
2023-02-02 14:45:28.464,Female,18-22,Yes,North America/Central America,Not applicable,Prefer not to answer,"$100,000 to $149,999",No,High School,3.4-3.69,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,Fairly often,Fairly often,Very often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly often,4.0,2.864229765013055,5.0,3.0,4.0,2.8990066225165565,3 times,6 or 7 times,5 times or more,2 times,3 times,5 times or more,3 times,4 times,3 times,5 times or more,3 times,1.0,2.0,2.0,0.0,0.0,High food security,12.0,Low resilience,16.0,Likely to have a moderate effect,21.763236387529613,Severe psychological distress
2023-02-02 16:07:26.452,Female,18-22,Yes,North America/Central America,11-20 hours,"4,999 to $9,999","$30,000 to $39,999",Not sure,High School,3.7-4.0,,I don’t follow a specific diet,8-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,Sometimes,Sometimes,Fairly often,Sometimes,Almost never,Sometimes,Almost never,Sometimes,Sometimes,Almost never,4.0,3.0,3.0,2.0,4.0,2.8990066225165565,,5 times,4 times,5 times or more,Never,5 times or more,1 time,4 times,5 times or more,Never,3 times,1.0,2.0,0.0,0.0,8.0,Very low food security,23.0,High resilience,16.0,Likely to have a moderate effect,18.899006622516556,Severe psychological distress
2023-02-02 17:10:06.936,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$70,000 to $79,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,6-7 times,I don’t follow a specific diet,0-3,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,Fairly often,Very often,Fairly often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Fairly often,3.0,3.0,2.0,2.0,2.0,2.0,6-7 times,6 or 7 times,3 times,3 times,Never,Never,2 times,4 times,4 times,4 times,Never,1.0,1.0,4.0,0.0,5.0,Very low food security,20.0,Normal resilience,8.0,Likely to have a debilitating effect,14.0,Moderate psychological distress
2023-02-02 17:10:31.766,Male,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$150,000 to $249,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.4-3.69,5 times,Western Diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,Almost never,Sometimes,Fairly often,Sometimes,Sometimes,Sometimes,Fairly Often,Very often,Almost never,Sometimes,3.0,3.0,4.0,2.0,2.0,2.8990066225165565,,6 or 7 times,5 times or more,5 times or more,Never,5 times or more,Never,4 times,5 times or more,4 times,1 time,1.0,1.0,0.0,0.0,0.0,High food security,22.0,High resilience,21.0,Likely to have a moderate effect,16.899006622516556,Moderate psychological distress
2023-02-02 17:26:38.833,Female,18-22,Yes,North America/Central America,Less than 10 hours,"4,999 to $9,999","$250,000 or more",No,High School,3.7-4.0,5 times,I don’t follow a specific diet,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,Almost never,Fairly Often,Fairly Often,Sometimes,Sometimes,3.0,2.864229765013055,2.0,2.776141384388807,3.0,2.8990066225165565,4 times,3 times,3 times,4 times,5 times or more,2 times,3 times,4 times,5 times or more,3 times,1 time,1.0,2.0,0.0,0.0,0.0,High food security,24.0,High resilience,19.0,Likely to have a moderate effect,16.539377771918417,Moderate psychological distress
2023-02-02 17:32:09.845,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$90,000 to $99,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,3 times,Western Diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,Sometimes,Almost never,Sometimes,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,3.0,2.0,2.0,2.776141384388807,2.0,2.8990066225165565,2 times,2 times,1 time,4 times,1 time,1 time,Never,3 times,2 times,Never,1 time,0.0,2.0,0.0,0.0,0.0,High food security,21.0,Normal resilience,23.0,Likely to have an enhancing effect,14.675148006905363,Moderate psychological distress
2023-02-02 18:11:32.406,Female,23-29,No,Middle East/North Africa,21 to 30 hours,"$1 to $4,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,4 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,Sometimes,Almost never,Fairly often,Very often,Fairly Often,Never,Fairly Often,Fairly Often,Fairly Often,Sometimes,3.0,2.0,3.2310838445807772,2.776141384388807,3.0,2.8990066225165565,4 times,4 times,Never,2 times,4 times,5 times or more,3 times,3 times,3 times,4 times,2 times,2.0,1.0,0.0,0.0,0.0,High food security,22.0,High resilience,11.0,Likely to have a moderate effect,16.90623185148614,Moderate psychological distress
